id_servicio,id_cliente,id_tiempo,id_ubicacion,id_dispositivo,id_facturacion,id_promocion,id_soporte,id_consumo,duracion_llamada,costo_servicio,tipo_transaccion,ancho_banda,cantidad_datos_consumidos
3,425,27,3,4,35,4,4,5,46.35,58.84,TV,13.26,582.13
3,796,4,3,1,37,4,3,1,10.73,78.62,TV,92.31,234.63
3,220,17,8,3,42,2,5,4,56.03,28.8,llamada,33.88,335.62
2,765,13,3,5,27,1,5,2,23.71,81.73,internet,17.7,830.29
4,782,20,4,4,28,5,2,3,44.27,29.67,internet,41.26,462.38
1,1435,3,1,4,28,4,4,4,40.53,68.7,llamada,83.68,677.51
1,1370,14,1,4,35,1,1,4,51.95,82.32,internet,17.02,9.19
4,1227,4,7,3,14,3,2,5,11.62,77.94,internet,58.68,315.15
3,1509,10,4,3,9,2,4,1,31.36,15.85,internet,18.22,220.28
1,422,11,6,3,49,3,1,3,30.77,22.17,TV,6.82,282.79
1,146,19,9,2,14,3,2,3,51.95,66.69,llamada,50.65,577.39
2,1995,24,5,4,21,3,2,5,38.76,79.74,llamada,78.83,268.33
5,1659,2,4,4,34,3,1,5,17.62,28.31,TV,70.76,197.2
3,1216,30,9,4,12,5,4,2,9.9,64.67,TV,8.46,637.94
1,1264,8,2,5,17,2,5,1,31.76,95.23,internet,1.32,603.92
5,1370,25,2,5,12,4,2,3,24.94,21.48,TV,52.75,957.33
5,1040,16,2,3,4,4,4,5,44.16,9.68,TV,27.19,497.96
3,18,11,8,5,7,4,5,5,36.96,53.5,TV,24.03,988.29
2,338,12,1,2,31,5,2,4,6.92,97.02,llamada,61.54,663.94
4,425,13,4,4,6,4,2,2,5.92,37.31,TV,39.84,131.19
3,1260,26,3,1,46,5,5,2,18.95,61.42,TV,78.05,576.08
3,650,28,10,5,28,3,2,2,8.82,65.85,internet,43.37,371.44
4,362,26,8,3,38,2,2,3,37.12,55.93,TV,45.32,611.77
1,902,9,6,1,48,1,3,5,33.14,83.53,llamada,18.51,169.54
2,801,30,4,4,47,4,2,5,21.5,62.46,internet,21.51,555.14
2,1378,24,5,5,31,2,5,4,22.51,98.55,TV,45.49,323.77
3,716,27,7,2,8,4,4,1,40.92,57.98,TV,28.34,604.6
1,1930,16,8,3,49,3,1,4,59.9,63.05,llamada,34.03,511.02
2,87,19,1,5,17,1,4,3,7.98,19.73,internet,39.14,288.03
1,1003,7,5,2,3,3,4,4,15.58,47.16,llamada,86.1,336.18
2,647,7,5,1,16,3,1,5,19.21,24.2,TV,53.76,124.43
4,1082,2,5,1,50,3,3,5,26.09,56.53,TV,57.12,495.92
3,1772,22,2,4,2,4,2,2,55.29,20.57,llamada,81.21,160.18
5,1202,25,2,5,47,5,4,5,7.21,54.41,internet,60.94,958.83
5,1712,9,10,1,17,3,2,1,12.79,24.17,TV,53.0,490.35
5,1901,23,1,1,20,3,4,3,43.51,46.25,internet,29.95,786.88
3,1888,3,5,1,4,5,3,5,13.66,89.6,TV,4.7,817.49
4,1548,22,10,1,21,2,5,5,22.25,69.33,llamada,3.75,885.67
3,1719,21,10,1,46,1,4,5,10.55,77.6,internet,16.48,547.97
1,774,25,3,3,23,5,4,4,34.84,43.06,internet,71.65,88.67
2,101,26,1,2,11,2,1,4,8.22,43.99,llamada,7.55,495.17
2,481,4,4,1,6,3,4,1,57.34,21.24,llamada,88.21,491.78
5,1569,26,9,2,4,3,2,3,9.0,82.29,internet,15.46,315.46
5,951,7,8,2,31,4,2,1,44.13,18.72,llamada,92.13,946.38
2,1057,20,9,5,9,5,5,5,43.73,57.88,internet,45.47,598.96
3,1921,21,3,5,8,1,2,5,30.78,8.34,internet,12.93,599.98
1,1158,25,3,3,23,4,1,5,7.08,10.21,llamada,6.46,596.39
4,578,12,10,2,37,1,4,3,54.59,90.9,TV,48.28,846.3
4,1281,7,9,3,31,1,3,4,41.76,16.47,TV,92.51,712.82
5,1090,18,5,5,40,4,2,1,39.07,17.06,TV,68.29,372.09
2,1780,18,1,1,50,3,2,3,42.44,29.07,TV,82.46,66.46
3,1535,1,6,1,50,3,3,3,5.64,88.41,llamada,59.6,819.32
4,1690,16,6,2,47,1,3,4,24.07,39.71,llamada,56.97,573.41
4,792,22,2,2,29,3,4,5,31.77,76.62,TV,30.29,237.35
5,293,20,9,1,24,5,1,3,47.06,48.33,TV,46.66,152.75
2,777,16,6,1,30,4,5,5,21.82,6.49,TV,64.5,806.55
1,1512,9,9,4,43,5,5,5,44.77,47.43,internet,26.13,430.81
5,70,18,9,1,32,2,4,3,19.35,35.61,internet,40.68,302.76
5,1272,2,1,4,10,2,2,1,24.72,37.6,llamada,40.44,266.37
5,1193,7,5,5,5,5,5,4,38.37,28.3,llamada,45.94,76.79
5,97,23,1,5,24,2,2,3,7.32,11.05,internet,82.73,469.34
4,1360,21,3,4,8,2,5,3,34.0,60.73,llamada,71.35,353.43
5,266,29,7,3,48,1,5,3,46.48,91.86,internet,25.58,554.8
4,1952,12,2,1,4,3,4,3,32.53,38.3,internet,37.75,966.62
4,1053,4,1,5,46,2,2,1,47.79,87.44,TV,26.46,508.35
3,1235,24,1,4,34,1,3,5,24.28,17.96,internet,12.67,630.63
5,375,21,9,5,2,4,3,3,17.81,46.6,llamada,65.58,163.86
4,2,10,10,5,12,3,4,3,17.82,72.85,TV,83.54,865.86
3,1543,20,3,5,32,2,4,1,55.06,96.57,llamada,41.74,790.36
5,930,4,8,5,27,1,1,4,4.81,15.79,llamada,62.8,555.97
3,388,21,9,3,14,1,4,3,43.13,48.47,internet,84.27,459.94
1,1067,15,2,3,42,2,1,5,11.14,74.02,internet,88.46,388.09
1,1792,13,6,5,14,4,1,1,51.71,58.82,llamada,91.92,63.39
1,1758,16,9,2,20,5,3,1,57.45,42.61,internet,50.19,835.51
2,660,21,9,2,18,1,3,1,33.63,72.52,internet,90.45,207.28
5,40,26,2,1,33,1,3,4,37.64,73.23,internet,42.17,120.46
2,1940,20,8,1,9,3,3,1,59.09,16.98,llamada,61.94,801.03
3,441,28,5,2,34,4,4,2,38.52,97.46,internet,14.34,371.87
3,406,8,1,5,27,1,2,4,58.92,6.02,internet,57.95,992.51
2,775,1,10,5,50,5,2,3,51.32,51.58,TV,50.64,755.12
2,1813,17,6,3,8,5,3,3,38.55,70.17,TV,1.35,630.97
3,898,11,10,3,15,3,3,2,32.78,74.28,llamada,22.1,9.27
4,692,21,1,5,18,4,4,5,4.8,57.62,TV,54.05,230.12
5,1129,16,2,3,41,1,4,3,49.24,80.01,internet,4.32,230.49
5,1157,8,5,3,30,5,2,5,38.62,23.91,llamada,61.23,133.69
5,707,9,7,4,33,2,2,2,40.0,86.85,internet,12.17,82.56
1,1082,4,4,1,23,4,2,3,27.22,53.0,TV,26.59,452.75
4,203,5,6,3,4,4,3,4,9.6,97.98,llamada,14.71,463.66
3,1557,16,1,4,8,5,2,4,9.15,51.83,llamada,41.79,230.97
3,1874,15,2,2,5,2,3,4,39.23,69.58,internet,65.94,894.23
1,1393,3,6,1,27,4,4,5,3.86,15.18,llamada,23.69,868.42
3,1176,9,1,3,9,1,4,5,17.95,14.9,TV,91.42,421.34
3,208,3,1,4,42,1,2,5,58.08,31.32,llamada,95.47,250.92
2,449,4,9,4,39,1,3,1,21.37,70.47,TV,60.08,489.99
1,748,16,6,5,48,3,2,1,42.31,65.91,TV,72.82,664.25
3,1843,15,8,2,35,5,1,1,14.71,90.39,llamada,22.67,359.62
4,280,13,8,1,43,1,2,3,20.98,74.35,llamada,96.84,389.01
2,715,27,2,3,45,3,3,3,22.25,8.36,TV,74.41,703.47
4,1515,24,4,3,15,3,2,5,4.72,71.03,TV,59.63,964.06
4,1019,6,3,5,14,2,3,2,23.97,39.49,internet,70.79,456.0
1,521,28,6,3,30,1,3,1,9.31,13.0,TV,70.31,525.66
2,1290,8,7,3,39,2,2,2,7.6,68.82,llamada,5.08,72.46
1,1971,22,6,3,8,1,3,5,21.47,25.25,internet,96.66,919.28
5,35,5,6,4,13,2,5,4,3.55,15.03,TV,39.24,868.98
4,1516,29,7,2,17,1,2,5,5.24,42.71,llamada,32.25,373.87
1,845,16,9,3,17,3,4,3,1.45,81.95,TV,92.91,318.33
4,973,9,5,2,7,2,3,5,10.24,34.92,internet,88.52,33.74
4,355,4,6,4,27,1,4,4,26.93,17.46,internet,14.07,31.16
3,195,27,2,2,33,5,5,1,13.35,46.48,llamada,71.17,59.7
4,1344,12,9,3,29,4,4,3,16.06,38.88,TV,76.75,714.51
4,225,17,5,2,9,1,3,4,52.47,94.77,internet,43.24,101.58
3,1489,20,1,5,16,4,2,5,12.95,71.12,internet,94.62,304.68
3,1526,21,7,3,12,3,2,5,27.12,25.73,llamada,64.26,663.38
3,1841,2,2,3,31,3,5,4,56.95,41.33,TV,69.3,510.55
2,603,22,4,1,17,2,4,5,36.9,33.59,TV,60.77,423.43
2,544,30,6,5,47,2,4,2,52.37,67.6,llamada,96.94,476.36
5,1295,11,2,4,37,3,1,2,48.91,53.93,llamada,32.95,429.9
3,1029,29,2,1,22,2,1,1,17.52,81.7,llamada,12.34,354.69
2,702,16,7,5,20,1,5,3,54.91,29.61,llamada,54.65,345.56
2,292,1,1,3,34,3,3,5,46.26,15.22,internet,43.18,269.13
4,598,5,2,4,35,5,5,3,47.87,24.24,llamada,76.78,370.58
4,816,26,7,2,31,4,1,1,25.82,76.55,llamada,99.22,38.12
4,147,8,5,1,8,2,3,5,21.19,31.78,TV,11.86,370.14
4,1358,30,3,2,21,4,4,3,34.94,39.61,internet,77.42,672.25
2,142,4,3,3,19,4,1,4,25.2,30.95,internet,48.03,853.88
5,1664,14,10,2,2,2,2,3,34.22,34.17,llamada,85.72,789.89
3,188,26,9,2,23,4,3,4,5.8,65.09,internet,97.39,12.51
3,8,14,6,4,28,1,1,1,13.03,14.38,internet,17.78,666.91
3,205,5,8,5,38,1,2,2,44.59,97.67,internet,10.84,224.95
2,1781,16,1,3,46,4,1,3,28.09,76.33,llamada,2.49,270.81
3,970,16,8,2,50,5,2,4,25.53,63.69,internet,5.73,182.69
3,1162,6,1,4,19,3,4,2,50.88,54.44,internet,68.75,778.07
5,1488,14,9,3,39,2,3,5,14.65,54.64,llamada,14.1,416.33
4,463,12,5,4,4,2,2,3,3.99,24.13,internet,31.18,11.62
5,1881,10,5,5,37,3,2,5,28.89,17.89,TV,84.16,13.87
2,1269,25,2,5,2,4,1,5,51.23,98.95,llamada,29.67,574.39
4,670,20,1,3,44,4,2,3,51.85,27.51,llamada,40.21,569.04
5,191,16,6,5,11,5,2,5,19.69,95.51,internet,18.02,132.43
3,608,13,9,1,42,4,2,3,44.67,45.58,llamada,11.72,146.82
5,1900,27,4,5,41,1,2,2,54.5,68.41,internet,96.23,931.96
4,788,24,8,3,23,5,3,2,19.53,78.93,internet,33.01,78.29
2,894,26,5,3,35,1,5,3,57.4,47.39,TV,65.13,284.53
1,1731,23,9,1,47,2,3,3,12.77,8.36,internet,1.12,489.46
2,344,16,3,2,39,4,3,5,11.79,80.33,internet,40.74,14.91
3,616,5,8,4,14,5,4,2,38.3,76.67,TV,45.94,24.28
3,487,9,9,5,40,2,3,4,45.19,50.65,internet,51.2,319.92
5,357,15,1,5,25,3,3,2,13.14,63.73,llamada,76.07,659.4
4,1350,6,9,2,34,5,3,4,1.41,32.28,llamada,91.11,104.91
1,597,28,4,2,28,5,5,5,36.81,18.77,TV,56.87,69.69
5,568,28,9,3,12,2,3,1,24.29,57.32,internet,75.67,151.75
4,1849,14,9,4,36,3,1,1,48.8,87.98,TV,82.62,369.24
3,206,22,3,5,31,5,2,2,25.47,70.64,TV,1.93,978.54
5,151,5,9,3,45,5,4,2,28.66,27.67,TV,67.47,869.06
4,1112,20,1,3,19,1,5,2,46.97,18.23,llamada,2.0,111.22
4,1910,2,5,1,37,5,1,3,49.18,5.52,TV,74.41,124.52
2,1926,16,8,3,1,3,5,4,21.99,98.48,internet,48.23,568.88
4,1987,30,5,1,35,1,4,2,22.22,53.79,llamada,21.77,273.9
5,1769,23,9,5,22,1,4,1,1.05,71.4,internet,86.8,349.99
4,411,25,6,2,13,5,4,4,13.34,8.68,internet,81.75,484.54
4,1312,16,1,2,47,2,5,3,14.3,12.62,TV,25.74,613.02
3,621,29,1,2,50,2,2,2,5.33,50.0,llamada,51.29,302.09
1,800,9,8,3,17,2,1,4,16.62,89.31,llamada,60.27,466.12
5,548,19,10,5,32,5,1,5,46.15,97.93,llamada,93.8,92.36
3,730,27,3,3,27,3,4,4,5.04,15.59,llamada,60.01,233.65
3,66,28,8,5,47,1,4,3,12.11,93.91,TV,88.12,970.02
3,313,1,4,2,11,3,1,1,36.07,48.03,llamada,43.93,938.6
1,32,19,5,3,46,5,2,1,7.17,52.35,llamada,60.56,883.05
2,478,5,10,5,30,1,5,5,55.87,43.84,TV,22.91,199.67
4,1825,23,5,4,31,4,4,3,8.43,72.86,llamada,35.76,421.96
4,1058,17,9,5,19,3,2,1,39.99,78.29,TV,7.07,789.23
3,870,3,1,1,2,3,4,5,10.75,24.21,internet,27.54,405.09
1,1744,18,9,5,11,4,1,3,24.88,21.12,llamada,16.68,455.22
3,856,9,2,2,45,4,2,2,24.22,42.53,TV,80.97,383.82
5,878,3,4,2,27,3,3,4,8.39,74.81,internet,75.12,422.48
2,767,12,6,5,12,3,5,1,17.14,18.63,internet,52.56,862.57
2,799,22,4,2,28,5,4,5,18.87,47.7,internet,91.55,915.87
4,1221,17,9,3,47,3,2,3,40.8,72.97,llamada,31.74,54.47
1,1619,13,9,3,20,5,5,3,12.97,24.62,llamada,38.68,843.12
5,1004,19,10,5,44,3,1,2,1.99,96.16,llamada,85.01,626.73
3,1341,18,1,4,38,5,5,5,45.93,64.08,llamada,85.25,544.92
5,766,9,3,5,39,2,5,4,50.47,35.26,internet,29.92,834.92
2,413,17,6,3,19,2,5,3,4.04,67.87,internet,46.04,658.19
1,1998,21,1,5,47,3,5,3,33.79,94.9,TV,15.19,42.63
4,70,15,8,2,9,5,1,3,3.07,55.07,internet,41.59,337.48
4,565,21,2,5,43,4,1,3,9.97,45.34,internet,27.7,349.91
4,1489,18,1,1,36,1,4,5,34.52,87.49,internet,52.42,502.37
5,813,22,9,5,46,2,5,1,48.94,39.56,llamada,73.08,211.37
3,1679,18,6,5,36,3,4,3,23.61,31.11,internet,66.31,713.94
3,382,10,10,2,46,3,1,3,9.72,40.57,TV,95.58,317.24
5,1768,12,6,3,14,1,3,2,18.21,50.53,internet,68.31,943.3
2,1798,2,1,2,10,3,3,4,28.2,14.91,internet,65.77,606.67
3,1320,26,2,1,37,5,5,5,17.91,93.97,llamada,91.9,250.92
4,4,20,3,5,13,5,3,1,7.9,25.9,internet,83.36,533.45
3,1051,27,4,5,39,1,3,1,47.42,32.18,internet,41.03,554.93
1,1893,1,2,3,30,5,4,2,53.11,99.18,TV,49.11,836.86
5,1626,8,5,4,36,1,3,2,51.9,8.53,llamada,54.28,841.67
3,135,2,9,5,34,5,2,5,31.22,18.56,TV,53.64,382.85
5,609,3,7,3,35,2,5,2,29.52,70.71,llamada,94.5,217.82
4,227,20,5,3,19,5,1,4,47.13,81.73,TV,25.42,396.77
1,1031,7,2,2,16,5,4,5,41.52,63.73,llamada,14.69,967.79
1,1766,16,2,4,34,4,4,4,54.54,41.94,internet,63.4,755.11
1,114,5,1,5,26,3,3,1,10.45,24.04,TV,19.51,319.82
2,1257,24,4,5,37,3,5,4,54.97,21.65,llamada,44.05,903.7
4,328,30,2,5,43,4,3,4,56.28,59.86,internet,28.4,179.86
4,1395,17,3,1,48,5,5,1,37.88,12.36,llamada,72.03,664.67
4,457,29,10,5,41,4,1,2,14.9,35.4,TV,42.91,469.68
3,1243,17,6,4,30,4,4,2,35.79,93.97,TV,46.98,584.15
2,534,15,7,4,16,5,5,5,3.15,58.35,internet,89.16,53.57
3,780,7,5,5,14,2,3,1,51.6,23.18,internet,51.65,424.36
2,1077,18,10,1,32,4,4,1,18.11,14.56,llamada,71.18,795.51
5,463,19,4,3,37,5,4,3,39.98,7.05,llamada,46.65,766.66
5,610,18,7,2,12,3,1,4,56.99,40.71,internet,76.89,580.86
3,1380,14,1,2,6,5,3,5,29.88,21.4,llamada,19.25,468.13
4,777,14,9,2,39,2,4,4,56.98,58.68,internet,90.78,852.26
2,316,4,8,4,6,1,1,5,34.47,33.51,llamada,64.75,535.83
5,1544,1,8,2,44,3,5,5,34.7,68.07,llamada,94.82,537.83
4,1017,22,2,3,26,1,2,4,36.13,35.44,TV,50.71,388.68
3,1035,16,1,1,5,1,1,2,7.64,8.22,internet,89.57,773.22
5,352,25,9,5,16,2,2,1,27.12,71.26,TV,35.9,651.68
5,283,4,5,1,29,4,2,5,12.86,11.85,internet,15.47,749.57
2,530,25,10,1,20,1,1,5,18.01,5.0,internet,12.74,87.69
2,397,26,2,5,30,5,5,1,23.98,67.15,llamada,85.41,323.66
3,822,15,6,1,6,4,2,4,43.12,26.64,TV,42.98,926.62
4,1143,1,3,4,15,4,2,5,15.88,74.04,internet,1.28,13.96
3,1704,4,7,1,24,2,5,2,13.59,92.2,TV,76.05,476.58
5,1446,27,8,1,22,4,5,2,49.63,81.66,TV,87.49,418.09
3,1949,25,6,5,50,5,3,1,39.71,26.9,llamada,75.45,719.59
2,1343,26,7,4,48,5,5,2,23.56,52.69,TV,68.27,996.37
5,1356,16,5,5,22,5,2,3,21.86,60.71,internet,84.73,550.71
2,982,6,4,1,43,3,3,5,6.27,52.23,internet,96.89,325.21
4,1899,15,9,2,1,3,3,3,59.98,81.72,llamada,87.77,25.5
1,499,25,8,4,1,1,3,5,10.43,28.65,TV,72.7,636.83
3,314,25,9,2,41,5,1,1,45.77,94.18,internet,22.27,792.69
1,1730,11,4,1,19,4,4,3,6.21,49.89,TV,77.59,394.63
5,1183,26,9,1,8,2,2,3,3.55,95.74,llamada,24.85,381.73
1,1431,28,5,5,38,1,4,1,27.47,69.57,llamada,8.63,943.5
1,1209,28,7,3,1,2,4,3,6.22,60.59,TV,12.86,827.21
2,1299,15,3,4,1,4,2,2,33.54,72.44,TV,29.47,656.61
4,494,19,2,3,30,5,5,2,10.74,6.23,internet,81.33,117.69
4,277,9,5,1,48,2,4,3,21.64,33.81,llamada,98.66,614.83
1,1897,24,6,1,37,1,3,5,16.16,28.88,internet,40.2,866.91
1,1854,11,7,4,13,5,4,2,56.02,68.8,llamada,35.45,54.91
4,144,11,4,2,43,4,2,2,17.45,19.52,llamada,92.41,475.44
5,806,17,5,4,10,3,5,1,22.45,48.19,llamada,6.92,790.26
3,1229,3,9,3,20,4,3,2,32.07,39.74,llamada,86.05,290.57
4,578,23,7,1,23,5,1,5,27.4,15.15,TV,81.95,710.28
2,41,13,1,3,11,2,5,4,44.77,7.42,llamada,88.87,454.93
1,793,2,5,4,44,2,3,1,28.12,11.92,TV,97.14,829.77
3,1627,17,5,4,26,3,3,5,23.48,41.57,llamada,79.21,610.81
4,300,27,8,4,48,2,5,3,32.46,37.42,TV,21.96,178.66
1,896,1,2,5,6,3,1,3,50.4,31.66,TV,31.4,472.96
3,1846,17,7,2,24,2,2,4,56.52,20.45,TV,90.16,580.82
2,54,30,9,3,31,3,5,2,47.41,78.98,TV,44.54,988.51
1,733,7,3,2,12,3,3,2,2.55,15.47,internet,52.57,274.27
5,1405,11,9,2,47,2,2,1,16.43,25.16,llamada,18.95,547.08
1,1236,18,9,4,21,4,1,2,47.64,63.11,internet,24.12,313.03
4,1333,12,2,4,23,3,2,5,56.53,21.75,llamada,92.78,640.97
2,336,6,1,1,9,3,1,1,24.65,61.53,llamada,85.54,876.87
5,167,10,4,5,40,5,3,2,44.47,84.17,internet,89.04,833.63
2,1713,10,4,1,30,4,4,2,17.85,55.4,TV,20.93,528.95
3,859,14,5,4,45,3,1,5,35.65,39.14,internet,24.11,163.71
4,1166,26,6,2,47,5,5,5,24.69,10.5,internet,40.77,385.09
3,400,19,3,5,32,3,4,5,25.81,37.42,TV,73.78,807.56
3,1934,25,7,3,9,1,4,5,22.14,37.11,internet,95.65,376.71
4,1258,24,5,5,49,1,4,1,58.59,52.05,llamada,3.48,726.82
2,1045,7,2,5,21,2,5,3,5.56,25.3,TV,28.75,974.64
1,1504,15,1,4,40,2,2,1,38.1,5.05,llamada,17.09,156.38
3,313,4,4,2,38,3,5,3,59.87,15.94,internet,63.45,78.63
5,678,18,8,2,7,4,4,5,20.29,73.27,TV,17.99,514.07
2,1862,15,3,1,27,3,2,5,59.1,43.9,llamada,11.39,287.63
4,371,2,8,5,33,1,4,5,23.59,66.91,internet,26.84,411.56
2,1730,10,2,4,26,2,1,3,24.42,52.91,TV,29.12,251.84
3,339,18,4,2,25,4,4,1,54.58,66.27,TV,17.38,911.74
3,1200,28,8,4,8,3,1,2,43.75,20.46,internet,34.92,369.42
3,541,12,10,5,24,3,1,5,50.77,96.32,TV,56.31,753.78
3,872,29,7,1,28,3,2,1,22.55,75.8,llamada,71.91,485.99
1,600,1,9,4,41,4,3,4,23.59,59.23,llamada,40.87,248.5
3,595,5,4,4,4,2,4,3,55.76,50.08,TV,22.33,106.07
2,595,17,3,4,33,3,5,2,23.68,88.11,llamada,71.95,665.87
1,533,12,10,1,5,1,4,4,31.43,78.77,TV,43.01,332.38
2,578,5,2,3,15,5,4,3,15.33,8.4,internet,11.35,219.6
5,1386,23,9,3,21,3,5,4,8.23,94.92,internet,34.39,753.2
5,833,26,6,1,28,5,5,4,57.75,61.05,TV,3.72,665.91
4,751,16,10,5,39,5,5,2,13.67,98.0,TV,7.02,152.48
4,845,2,8,4,23,2,5,1,10.29,57.76,TV,87.53,457.8
1,1742,27,5,5,41,5,3,2,13.31,84.07,llamada,23.6,746.27
1,110,25,1,4,6,2,1,3,19.46,44.71,llamada,49.32,523.6
4,808,25,4,1,28,1,5,3,54.39,65.79,llamada,97.34,824.8
5,493,2,4,4,8,1,1,3,38.17,60.8,llamada,21.28,259.63
2,1758,3,1,5,37,2,4,1,47.98,42.09,internet,62.05,45.11
3,55,4,1,3,10,4,4,2,15.56,10.39,TV,94.5,725.54
2,321,11,10,3,26,2,5,2,4.77,61.63,TV,97.42,434.88
4,927,17,5,1,46,3,5,1,19.87,78.26,TV,1.61,940.45
3,787,8,5,5,21,4,5,3,41.18,31.22,internet,81.95,89.82
5,774,20,2,3,7,1,2,1,41.05,73.68,llamada,75.95,880.83
5,1380,27,8,5,25,4,2,2,26.35,16.45,llamada,60.69,35.65
2,1924,26,3,1,44,4,3,2,43.99,81.73,llamada,53.99,543.53
4,714,11,4,2,41,3,4,4,19.37,72.59,llamada,64.89,232.73
4,1437,4,1,1,27,1,4,4,35.43,77.64,llamada,75.43,808.79
3,144,1,8,1,5,4,2,3,42.6,91.11,llamada,75.71,468.15
4,436,11,9,3,1,3,4,5,58.53,91.77,TV,42.72,311.49
5,1407,12,1,5,41,1,5,5,35.34,26.58,TV,51.73,420.36
5,1514,15,9,3,2,3,2,3,42.62,39.37,TV,92.91,86.97
2,420,23,8,2,25,2,3,5,31.88,96.62,llamada,80.11,330.36
5,568,5,3,4,18,2,4,1,55.13,14.04,internet,11.89,935.55
1,753,16,5,3,15,3,1,4,38.41,42.51,TV,14.96,969.16
4,1587,17,2,1,33,5,4,2,31.19,63.54,internet,65.59,95.56
5,1207,3,3,2,9,5,3,5,17.67,44.27,internet,58.85,892.14
4,449,16,3,3,17,4,1,4,17.95,47.82,llamada,20.98,916.13
4,945,29,1,2,8,2,4,5,31.54,83.8,internet,58.42,381.4
5,964,12,10,5,36,4,5,4,27.97,33.78,internet,7.19,525.48
4,1577,24,6,4,12,5,5,4,45.38,62.56,llamada,90.39,641.32
2,611,24,1,3,14,3,3,2,32.48,30.74,llamada,37.12,290.44
2,1491,16,2,3,42,2,3,4,2.61,98.22,llamada,2.03,783.7
4,1790,22,8,2,37,1,3,4,37.5,72.34,TV,93.4,174.12
5,338,6,4,5,46,4,3,4,50.57,76.83,internet,9.67,547.39
3,1020,4,10,1,45,4,4,4,52.46,11.73,TV,77.25,625.13
1,1566,6,3,1,27,5,4,1,41.22,5.95,TV,59.16,285.61
5,145,18,5,3,10,4,2,3,42.45,99.11,llamada,8.45,656.4
3,1694,13,7,2,20,3,5,1,35.63,27.4,llamada,80.71,395.03
5,1335,20,1,1,48,1,4,4,9.27,48.38,TV,92.29,145.69
2,1281,15,3,5,28,4,3,1,40.13,95.55,internet,77.29,856.08
5,1541,6,10,4,42,2,4,2,21.81,58.11,TV,66.16,987.12
4,1937,27,5,3,27,2,5,5,26.51,86.45,internet,81.92,478.74
2,212,8,7,2,36,5,2,3,37.13,93.11,TV,43.93,183.15
4,1509,26,2,3,31,2,4,5,24.42,94.7,internet,8.89,740.31
5,1010,8,6,5,20,4,3,5,57.69,92.06,internet,50.68,32.36
5,854,6,8,1,34,3,2,2,8.06,45.58,TV,83.07,714.26
4,212,2,2,5,17,1,2,1,15.84,5.24,internet,33.49,809.16
4,560,14,10,5,35,4,1,1,9.54,50.79,llamada,60.94,488.2
1,1429,9,2,3,10,4,1,1,18.94,70.21,llamada,30.2,575.26
3,1226,6,9,2,20,5,5,3,56.88,44.83,llamada,99.3,329.35
4,1679,9,10,2,42,1,1,5,58.6,36.12,internet,84.39,729.68
2,924,10,1,4,46,2,3,4,13.54,24.92,internet,22.67,838.2
5,1219,26,6,3,19,5,4,3,40.47,30.17,llamada,80.03,757.06
1,1201,2,4,2,47,4,3,3,23.05,39.1,TV,27.05,146.72
5,574,10,2,2,14,1,2,1,8.19,7.22,internet,50.25,118.1
4,1982,14,1,5,8,3,1,2,9.2,52.34,TV,18.84,583.07
5,1683,8,5,2,25,2,2,3,21.31,56.88,llamada,22.22,91.84
4,147,28,9,5,26,3,4,3,23.51,51.12,TV,92.14,402.78
1,624,24,3,1,38,2,3,4,21.35,94.24,TV,67.95,216.17
2,1709,29,9,3,2,2,4,4,7.77,55.19,internet,55.55,883.63
4,815,27,3,1,4,3,1,1,34.99,31.38,llamada,42.35,639.6
2,1103,21,3,1,17,3,1,3,38.45,7.95,TV,38.95,830.96
1,356,13,4,5,14,1,1,2,22.13,78.12,TV,67.55,141.36
2,917,10,10,5,14,5,2,1,26.73,92.24,llamada,12.26,128.49
5,804,3,3,3,35,1,3,3,14.36,19.64,TV,52.4,298.55
3,181,25,1,4,38,5,2,1,45.96,98.33,TV,61.5,844.31
4,22,21,3,1,47,4,2,5,36.94,91.98,internet,82.64,29.23
3,1826,15,6,3,37,1,1,3,20.06,8.07,internet,46.79,619.77
5,1119,21,10,5,42,4,2,3,26.29,32.56,internet,17.41,986.56
1,945,28,4,2,4,3,2,4,26.77,64.05,TV,9.64,35.78
2,1969,16,7,4,27,3,3,5,26.37,57.1,internet,12.98,586.21
4,287,6,6,3,42,4,1,5,15.5,39.93,TV,9.55,387.06
2,1583,14,2,1,15,4,2,5,58.9,53.0,llamada,70.85,75.36
5,1874,27,8,1,14,4,5,3,48.09,77.26,internet,63.81,595.08
4,1007,30,5,1,46,2,3,2,53.79,75.31,internet,32.85,239.51
3,533,11,4,2,20,2,5,2,24.83,44.4,llamada,81.3,223.31
2,144,6,6,1,6,3,3,5,12.47,41.01,TV,46.58,592.51
4,757,26,1,1,3,3,1,4,55.36,21.38,llamada,98.51,25.79
2,320,17,5,2,38,4,4,1,29.88,60.44,internet,78.86,103.33
2,921,22,5,2,10,1,5,3,24.53,5.08,TV,33.11,464.7
2,1885,13,3,4,41,5,3,2,21.37,52.18,llamada,3.78,498.81
2,775,21,5,3,19,4,2,1,42.9,65.05,internet,65.73,914.6
5,1833,8,7,2,16,2,1,1,55.29,59.83,TV,20.05,227.73
2,1232,8,1,1,29,1,3,4,2.22,46.57,llamada,90.66,112.72
5,1258,20,3,4,35,3,5,3,6.54,99.64,TV,48.5,825.82
